address_key,address_natural_key,line1,line2,city,province_id,province_name,postal_code,country_code
2415,3411,Calle 2181,Piso 1 Dto C,Rafaela,3,Santa Fe,7869,AR
2416,3412,Calle 1864,Piso 4 Dto A,Córdoba,2,Córdoba,7055,AR
2417,3413,Calle 6131,,Mendoza,4,Mendoza,2268,AR
2418,3414,Calle 6415,Piso 2 Dto B,Santa Fe,3,Santa Fe,9693,AR
2419,3415,Calle 3552,,CABA,1,Buenos Aires,5683,AR
2420,3416,Calle 4618,,Córdoba,2,Córdoba,2046,AR
2421,3417,Calle 5570,,Mar del Plata,1,Buenos Aires,6409,AR
2422,3418,Calle 1689,,Mar del Plata,1,Buenos Aires,8820,AR
2423,3419,Calle 8286,,La Plata,1,Buenos Aires,1196,AR
2424,3420,Calle 5207,Piso 7 Dto B,San Rafael,4,Mendoza,2802,AR
2425,3421,Calle 8994,,Santa Fe,3,Santa Fe,1609,AR
2426,3422,Calle 1683,,Rafaela,3,Santa Fe,8925,AR
2427,3423,Calle 5994,Piso 9 Dto B,CABA,1,Buenos Aires,9476,AR
2428,3424,Calle 9360,Piso 8 Dto B,Mar del Plata,1,Buenos Aires,6836,AR
2429,3425,Calle 2619,Piso 7 Dto A,CABA,1,Buenos Aires,1682,AR
2430,3426,Calle 8787,,Santa Fe,3,Santa Fe,5187,AR
2431,3427,Calle 9635,Piso 6 Dto B,Córdoba,2,Córdoba,8204,AR
2432,3428,Calle 5976,,CABA,1,Buenos Aires,5625,AR
2433,3429,Calle 2327,Piso 2 Dto B,Mar del Plata,1,Buenos Aires,6491,AR
2434,3430,Calle 5411,Piso 9 Dto B,Mar del Plata,1,Buenos Aires,8008,AR
2435,3431,Calle 71,,CABA,1,Buenos Aires,9444,AR
2436,3432,Calle 2929,Piso 8 Dto B,La Plata,1,Buenos Aires,4636,AR
2437,3433,Calle 6079,,Mar del Plata,1,Buenos Aires,3696,AR
2438,3434,Calle 6073,,Mar del Plata,1,Buenos Aires,4908,AR
2439,3435,Calle 3121,Piso 1 Dto C,Santa Fe,3,Santa Fe,3049,AR
2440,3436,Calle 9103,Piso 12 Dto A,Córdoba,2,Córdoba,8784,AR
2441,3437,Calle 1900,Piso 2 Dto C,Mar del Plata,1,Buenos Aires,3297,AR
2442,3438,Calle 7877,Piso 11 Dto C,Mar del Plata,1,Buenos Aires,4250,AR
2443,3439,Calle 142,,Rosario,3,Santa Fe,2199,AR
2444,3440,Calle 4566,Piso 3 Dto A,Rafaela,3,Santa Fe,5755,AR
2445,3441,Calle 850,Piso 6 Dto C,Mar del Plata,1,Buenos Aires,8324,AR
2446,3442,Calle 7000,Piso 2 Dto C,Mar del Plata,1,Buenos Aires,2774,AR
2447,3443,Calle 7119,Piso 6 Dto B,Mar del Plata,1,Buenos Aires,8458,AR
2448,3444,Calle 9985,Piso 12 Dto C,Mar del Plata,1,Buenos Aires,9585,AR
2449,3445,Calle 264,Piso 1 Dto C,La Plata,1,Buenos Aires,3495,AR
2450,3446,Calle 2268,Piso 11 Dto B,Godoy Cruz,4,Mendoza,4215,AR
2451,3447,Calle 2987,,Río Cuarto,2,Córdoba,5233,AR
2452,3448,Calle 218,Piso 8 Dto A,San Rafael,4,Mendoza,5661,AR
2453,3449,Calle 821,Piso 2 Dto B,Villa Carlos Paz,2,Córdoba,2872,AR
2454,3450,Calle 609,,Godoy Cruz,4,Mendoza,1718,AR
2455,3451,Calle 6866,,CABA,1,Buenos Aires,3204,AR
2456,3452,Calle 3424,Piso 11 Dto B,Mar del Plata,1,Buenos Aires,6509,AR
2457,3453,Calle 3616,,Rosario,3,Santa Fe,6868,AR
2458,3454,Calle 3063,Piso 2 Dto B,Rafaela,3,Santa Fe,8733,AR
2459,3455,Calle 3973,Piso 12 Dto C,Santa Fe,3,Santa Fe,7346,AR
2460,3456,Calle 2553,,Córdoba,2,Córdoba,9107,AR
2461,3457,Calle 6936,,Santa Fe,3,Santa Fe,6085,AR
2462,3458,Calle 9704,Piso 3 Dto C,La Plata,1,Buenos Aires,3105,AR
2463,3459,Calle 2315,Piso 1 Dto C,CABA,1,Buenos Aires,1813,AR
2464,3460,Calle 6177,,Mar del Plata,1,Buenos Aires,1394,AR
2465,3461,Calle 3416,,Santa Fe,3,Santa Fe,7564,AR
2466,3462,Calle 3247,Piso 4 Dto B,Río Cuarto,2,Córdoba,4556,AR
2467,3463,Calle 211,,Córdoba,2,Córdoba,1617,AR
2468,3464,Calle 9645,Piso 4 Dto A,Mar del Plata,1,Buenos Aires,9536,AR
2469,3465,Calle 8712,,Villa Carlos Paz,2,Córdoba,6503,AR
2470,3466,Calle 9833,,Mar del Plata,1,Buenos Aires,4770,AR
2471,3467,Calle 3615,Piso 11 Dto B,San Rafael,4,Mendoza,7958,AR
2472,3468,Calle 6454,,La Plata,1,Buenos Aires,9386,AR
2473,3469,Calle 7031,Piso 9 Dto A,CABA,1,Buenos Aires,5965,AR
2474,3470,Calle 7504,,Santa Fe,3,Santa Fe,2206,AR
2475,3471,Calle 8987,,La Plata,1,Buenos Aires,1137,AR
2476,3472,Calle 9907,Piso 8 Dto C,CABA,1,Buenos Aires,3285,AR
2477,3473,Calle 5054,Piso 3 Dto C,Córdoba,2,Córdoba,4813,AR
2478,3474,Calle 5833,,San Rafael,4,Mendoza,7644,AR
2479,3475,Calle 1611,Piso 9 Dto B,Mar del Plata,1,Buenos Aires,7522,AR
2480,3476,Calle 3552,Piso 7 Dto A,Río Cuarto,2,Córdoba,9925,AR
2481,3477,Calle 5858,Piso 1 Dto A,San Rafael,4,Mendoza,3645,AR
2482,3478,Calle 9702,Piso 3 Dto A,Mendoza,4,Mendoza,8082,AR
2483,3479,Calle 8436,,Mar del Plata,1,Buenos Aires,8332,AR
2484,3480,Calle 5323,,La Plata,1,Buenos Aires,8598,AR
2485,3481,Calle 5210,,Córdoba,2,Córdoba,3221,AR
2486,3482,Calle 7869,Piso 8 Dto A,La Plata,1,Buenos Aires,6287,AR
2487,3483,Calle 8996,Piso 4 Dto C,CABA,1,Buenos Aires,9719,AR
2488,3484,Calle 4767,,CABA,1,Buenos Aires,7349,AR
2489,3485,Calle 3088,,Mar del Plata,1,Buenos Aires,6775,AR
2490,3486,Calle 8756,,CABA,1,Buenos Aires,2870,AR
2491,3487,Calle 919,,CABA,1,Buenos Aires,1071,AR
2492,3488,Calle 2965,Piso 9 Dto B,Mar del Plata,1,Buenos Aires,6727,AR
2493,3489,Calle 3817,,San Rafael,4,Mendoza,4214,AR
2494,3490,Calle 2457,,Mar del Plata,1,Buenos Aires,2045,AR
2495,3491,Calle 592,,Mar del Plata,1,Buenos Aires,1376,AR
2496,3492,Calle 5647,,Río Cuarto,2,Córdoba,4720,AR
2497,3493,Calle 1951,,CABA,1,Buenos Aires,7298,AR
2498,3494,Calle 8168,,Rosario,3,Santa Fe,3229,AR
2499,3495,Calle 6939,Piso 3 Dto B,Santa Fe,3,Santa Fe,6955,AR
2500,3496,Calle 4724,Piso 1 Dto C,Mar del Plata,1,Buenos Aires,9107,AR
2501,3497,Calle 4999,Piso 7 Dto C,Santa Fe,3,Santa Fe,7684,AR
2502,3498,Calle 6233,,Mar del Plata,1,Buenos Aires,6929,AR
2503,3499,Calle 3586,,La Plata,1,Buenos Aires,5598,AR
2504,3500,Calle 8790,Piso 11 Dto B,Río Cuarto,2,Córdoba,9423,AR
2505,3501,Calle 8302,,Villa Carlos Paz,2,Córdoba,6786,AR
2506,3502,Calle 2622,,San Rafael,4,Mendoza,8113,AR
2507,3503,Calle 5132,,Rafaela,3,Santa Fe,8548,AR
2508,3504,Calle 75,Piso 9 Dto C,La Plata,1,Buenos Aires,4992,AR
2509,3505,Calle 6694,,Rafaela,3,Santa Fe,5125,AR
2510,3506,Calle 7056,Piso 10 Dto C,Mar del Plata,1,Buenos Aires,9774,AR
2511,3507,Calle 5007,Piso 6 Dto A,Mar del Plata,1,Buenos Aires,1522,AR
2512,3508,Calle 7594,,La Plata,1,Buenos Aires,1837,AR
2513,3509,Calle 9888,,CABA,1,Buenos Aires,8658,AR
2514,3510,Calle 8029,Piso 3 Dto C,Mar del Plata,1,Buenos Aires,5417,AR
2515,3511,Calle 79,,Río Cuarto,2,Córdoba,2039,AR
2516,3512,Calle 5754,,Mar del Plata,1,Buenos Aires,3173,AR
2517,3513,Calle 380,,La Plata,1,Buenos Aires,6106,AR
2518,3514,Calle 2282,Piso 8 Dto C,CABA,1,Buenos Aires,4809,AR
2519,3515,Calle 5417,,Rafaela,3,Santa Fe,2829,AR
2520,3516,Calle 9439,,La Plata,1,Buenos Aires,7571,AR
2521,3517,Calle 4329,Piso 3 Dto C,La Plata,1,Buenos Aires,7230,AR
2522,3518,Calle 1819,Piso 12 Dto A,Santa Fe,3,Santa Fe,9124,AR
2523,3519,Calle 5736,Piso 6 Dto B,Mar del Plata,1,Buenos Aires,2314,AR
2524,3520,Calle 672,,Villa Carlos Paz,2,Córdoba,4803,AR
2525,3521,Calle 4988,Piso 6 Dto B,La Plata,1,Buenos Aires,4603,AR
2526,3522,Calle 2224,,Villa Carlos Paz,2,Córdoba,7811,AR
2527,3523,Calle 4099,,La Plata,1,Buenos Aires,2423,AR
2528,3524,Calle 6934,,Santa Fe,3,Santa Fe,7969,AR
2529,3525,Calle 6952,Piso 1 Dto C,Rosario,3,Santa Fe,9613,AR
2530,3526,Calle 7243,,Mar del Plata,1,Buenos Aires,1970,AR
2531,3527,Calle 9888,,Córdoba,2,Córdoba,4848,AR
2532,3528,Calle 8095,Piso 1 Dto B,Godoy Cruz,4,Mendoza,1532,AR
2533,3529,Calle 8845,Piso 3 Dto A,Río Cuarto,2,Córdoba,8220,AR
2534,3530,Calle 2839,,Córdoba,2,Córdoba,9700,AR
2535,3531,Calle 5056,,CABA,1,Buenos Aires,5780,AR
2536,3532,Calle 9959,Piso 4 Dto B,La Plata,1,Buenos Aires,7000,AR
2537,3533,Calle 9060,,Rosario,3,Santa Fe,2754,AR
2538,3534,Calle 5928,Piso 6 Dto B,La Plata,1,Buenos Aires,8644,AR
2539,3535,Calle 1806,Piso 12 Dto B,Córdoba,2,Córdoba,1397,AR
2540,3536,Calle 1394,,Córdoba,2,Córdoba,5901,AR
2541,3537,Calle 6104,,Mar del Plata,1,Buenos Aires,3568,AR
2542,3538,Calle 1757,Piso 6 Dto A,Mar del Plata,1,Buenos Aires,3409,AR
2543,3539,Calle 9912,Piso 3 Dto B,Godoy Cruz,4,Mendoza,2052,AR
2544,3540,Calle 8344,,CABA,1,Buenos Aires,2366,AR
2545,3541,Calle 3746,,Villa Carlos Paz,2,Córdoba,2604,AR
2546,3542,Calle 1238,,Mar del Plata,1,Buenos Aires,8544,AR
2547,3543,Calle 441,Piso 6 Dto A,Rosario,3,Santa Fe,8984,AR
2548,3544,Calle 5674,,La Plata,1,Buenos Aires,7113,AR
2549,3545,Calle 5207,,La Plata,1,Buenos Aires,1096,AR
2550,3546,Calle 8532,Piso 4 Dto C,Santa Fe,3,Santa Fe,1560,AR
2551,3547,Calle 5673,Piso 1 Dto A,Villa Carlos Paz,2,Córdoba,9241,AR
2552,3548,Calle 774,,La Plata,1,Buenos Aires,5459,AR
2553,3549,Calle 3371,Piso 5 Dto B,Río Cuarto,2,Córdoba,6701,AR
2554,3550,Calle 2396,,Río Cuarto,2,Córdoba,1731,AR
2555,3551,Calle 2166,,Rafaela,3,Santa Fe,1794,AR
2556,3552,Calle 4601,,CABA,1,Buenos Aires,9937,AR
2557,3553,Calle 1615,,CABA,1,Buenos Aires,6925,AR
2558,3554,Calle 3228,,Mar del Plata,1,Buenos Aires,7336,AR
2559,3555,Calle 6736,,Mar del Plata,1,Buenos Aires,4892,AR
2560,3556,Calle 1409,Piso 11 Dto C,Río Cuarto,2,Córdoba,5022,AR
2561,3557,Calle 8361,Piso 10 Dto C,Villa Carlos Paz,2,Córdoba,8964,AR
2562,3558,Calle 701,,CABA,1,Buenos Aires,2323,AR
2563,3559,Calle 826,Piso 8 Dto A,Córdoba,2,Córdoba,2870,AR
2564,3560,Calle 5984,Piso 1 Dto C,Mar del Plata,1,Buenos Aires,2707,AR
2565,3561,Calle 8669,,CABA,1,Buenos Aires,2318,AR
2566,3562,Calle 5928,Piso 5 Dto B,Santa Fe,3,Santa Fe,8743,AR
2567,3563,Calle 5545,,Villa Carlos Paz,2,Córdoba,8430,AR
2568,3564,Calle 7196,,CABA,1,Buenos Aires,9208,AR
2569,3565,Calle 6974,Piso 4 Dto C,CABA,1,Buenos Aires,7566,AR
2570,3566,Calle 6254,,La Plata,1,Buenos Aires,1413,AR
2571,3567,Calle 7517,Piso 2 Dto A,CABA,1,Buenos Aires,5693,AR
2572,3568,Calle 3563,Piso 11 Dto C,CABA,1,Buenos Aires,7238,AR
2573,3569,Calle 6247,Piso 3 Dto B,La Plata,1,Buenos Aires,4355,AR
2574,3570,Calle 1810,Piso 2 Dto B,Mar del Plata,1,Buenos Aires,2585,AR
2575,3571,Calle 1676,Piso 6 Dto A,Mar del Plata,1,Buenos Aires,9378,AR
2576,3572,Calle 8715,,La Plata,1,Buenos Aires,7810,AR
2577,3573,Calle 6362,Piso 6 Dto B,La Plata,1,Buenos Aires,9364,AR
2578,3574,Calle 6184,,Mendoza,4,Mendoza,1048,AR
2579,3575,Calle 7970,,CABA,1,Buenos Aires,7579,AR
2580,3576,Calle 5645,,Córdoba,2,Córdoba,2861,AR
2581,3577,Calle 6281,,CABA,1,Buenos Aires,5590,AR
2582,3578,Calle 818,,La Plata,1,Buenos Aires,2543,AR
2583,3579,Calle 2102,Piso 9 Dto A,CABA,1,Buenos Aires,8861,AR
2584,3580,Calle 1434,Piso 9 Dto A,CABA,1,Buenos Aires,7561,AR
2585,3581,Calle 5484,Piso 11 Dto B,Santa Fe,3,Santa Fe,8816,AR
2586,3582,Calle 9835,,Villa Carlos Paz,2,Córdoba,3208,AR
2587,3583,Calle 4574,Piso 9 Dto B,CABA,1,Buenos Aires,7840,AR
2588,3584,Calle 9059,,CABA,1,Buenos Aires,1154,AR
2589,3585,Calle 5135,,CABA,1,Buenos Aires,7683,AR
2590,3586,Calle 9772,Piso 8 Dto B,Rosario,3,Santa Fe,8350,AR
2591,3587,Calle 1694,Piso 7 Dto C,Villa Carlos Paz,2,Córdoba,7725,AR
2592,3588,Calle 8309,,Mar del Plata,1,Buenos Aires,9610,AR
2593,3589,Calle 776,,CABA,1,Buenos Aires,9185,AR
2594,3590,Calle 5703,,La Plata,1,Buenos Aires,2882,AR
2595,3591,Calle 3187,,Mar del Plata,1,Buenos Aires,2259,AR
2596,3592,Calle 5398,,Río Cuarto,2,Córdoba,1743,AR
2597,3593,Calle 3976,,Córdoba,2,Córdoba,6853,AR
2598,3594,Calle 8250,Piso 4 Dto B,La Plata,1,Buenos Aires,4840,AR
2599,3595,Calle 2510,,Rosario,3,Santa Fe,3525,AR
2600,3596,Calle 1735,,Godoy Cruz,4,Mendoza,4018,AR
2601,3597,Calle 4163,,Córdoba,2,Córdoba,2741,AR
2602,3598,Calle 612,Piso 2 Dto C,Villa Carlos Paz,2,Córdoba,4821,AR
2603,3599,Calle 3407,Piso 12 Dto C,CABA,1,Buenos Aires,6215,AR
2604,3600,Calle 3566,,La Plata,1,Buenos Aires,1142,AR
2605,3601,Calle 5533,Piso 10 Dto A,Río Cuarto,2,Córdoba,6011,AR
2606,3602,Calle 8821,Piso 8 Dto A,Rafaela,3,Santa Fe,1526,AR
2607,3603,Calle 9919,,San Rafael,4,Mendoza,8551,AR
2608,3604,Calle 5385,Piso 11 Dto A,Córdoba,2,Córdoba,7561,AR
2609,3605,Calle 3536,,CABA,1,Buenos Aires,8025,AR
2610,3606,Calle 2230,,Mar del Plata,1,Buenos Aires,5812,AR
2611,3607,Calle 5008,,Córdoba,2,Córdoba,3797,AR
2612,3608,Calle 8606,,Mar del Plata,1,Buenos Aires,7746,AR
2613,3609,Calle 7109,,CABA,1,Buenos Aires,2542,AR
2614,3610,Calle 4755,Piso 5 Dto A,La Plata,1,Buenos Aires,5435,AR
2615,3611,Calle 505,Piso 3 Dto C,Río Cuarto,2,Córdoba,5008,AR
2616,3612,Calle 5041,Piso 8 Dto B,Mar del Plata,1,Buenos Aires,2488,AR
2617,3613,Calle 6977,Piso 11 Dto A,Río Cuarto,2,Córdoba,7824,AR
2618,3614,Calle 4670,Piso 2 Dto B,Mar del Plata,1,Buenos Aires,6759,AR
2619,3615,Calle 1065,,Río Cuarto,2,Córdoba,6241,AR
2620,3616,Calle 4917,,Rosario,3,Santa Fe,9332,AR
2621,3617,Calle 1157,,CABA,1,Buenos Aires,6215,AR
2622,3618,Calle 2970,,La Plata,1,Buenos Aires,1577,AR
2623,3619,Calle 6253,Piso 7 Dto C,La Plata,1,Buenos Aires,3838,AR
2624,3620,Calle 3797,,Córdoba,2,Córdoba,5096,AR
2625,3621,Calle 8877,,Rafaela,3,Santa Fe,4776,AR
2626,3622,Calle 2438,Piso 5 Dto A,Mar del Plata,1,Buenos Aires,7957,AR
2627,3623,Calle 4427,,CABA,1,Buenos Aires,5913,AR
2628,3624,Calle 3902,Piso 5 Dto A,CABA,1,Buenos Aires,7077,AR
2629,3625,Calle 8632,Piso 7 Dto B,San Rafael,4,Mendoza,1610,AR
2630,3626,Calle 4719,,La Plata,1,Buenos Aires,3893,AR
2631,3627,Calle 9085,,Mendoza,4,Mendoza,8368,AR
2632,3628,Calle 9464,Piso 6 Dto A,CABA,1,Buenos Aires,5456,AR
2633,3629,Calle 4076,Piso 10 Dto B,Rosario,3,Santa Fe,5642,AR
2634,3630,Calle 1575,Piso 8 Dto B,Mar del Plata,1,Buenos Aires,1734,AR
2635,3631,Calle 8570,,Mar del Plata,1,Buenos Aires,6574,AR
2636,3632,Calle 7461,Piso 4 Dto B,Mar del Plata,1,Buenos Aires,7585,AR
2637,3633,Calle 7041,Piso 8 Dto C,La Plata,1,Buenos Aires,8487,AR
2638,3634,Calle 7497,,CABA,1,Buenos Aires,8098,AR
2639,3635,Calle 7215,,La Plata,1,Buenos Aires,4520,AR
2640,3636,Calle 7341,Piso 2 Dto B,Mar del Plata,1,Buenos Aires,8871,AR
2641,3637,Calle 5338,Piso 1 Dto C,Mar del Plata,1,Buenos Aires,2254,AR
2642,3638,Calle 328,Piso 11 Dto A,Villa Carlos Paz,2,Córdoba,9051,AR
2643,3639,Calle 2961,,Mar del Plata,1,Buenos Aires,7028,AR
2644,3640,Calle 306,,Villa Carlos Paz,2,Córdoba,6490,AR
2645,3641,Calle 9448,Piso 4 Dto B,Mar del Plata,1,Buenos Aires,6093,AR
2646,3642,Calle 4331,Piso 3 Dto C,Mar del Plata,1,Buenos Aires,2181,AR
2647,3643,Calle 9631,Piso 3 Dto B,Rafaela,3,Santa Fe,3037,AR
2648,3644,Calle 5414,,Mendoza,4,Mendoza,9829,AR
2649,3645,Calle 7010,Piso 12 Dto A,Santa Fe,3,Santa Fe,5929,AR
2650,3646,Calle 6739,Piso 4 Dto C,Mendoza,4,Mendoza,5005,AR
2651,3647,Calle 6314,Piso 4 Dto B,Rosario,3,Santa Fe,4616,AR
2652,3648,Calle 357,Piso 2 Dto A,Córdoba,2,Córdoba,9999,AR
2653,3649,Calle 3415,Piso 1 Dto B,Córdoba,2,Córdoba,3415,AR
2654,3650,Calle 6162,,Mar del Plata,1,Buenos Aires,7345,AR
2655,3651,Calle 3184,,CABA,1,Buenos Aires,5157,AR
2656,3652,Calle 9751,Piso 5 Dto B,Córdoba,2,Córdoba,5007,AR
2657,3653,Calle 2467,Piso 4 Dto A,CABA,1,Buenos Aires,8204,AR
2658,3654,Calle 784,,Mar del Plata,1,Buenos Aires,8315,AR
2659,3655,Calle 7553,,La Plata,1,Buenos Aires,7774,AR
2660,3656,Calle 7283,,La Plata,1,Buenos Aires,9346,AR
2661,3657,Calle 8002,Piso 8 Dto B,San Rafael,4,Mendoza,7133,AR
2662,3658,Calle 3923,Piso 5 Dto C,Río Cuarto,2,Córdoba,3266,AR
2663,3659,Calle 7532,,Santa Fe,3,Santa Fe,8802,AR
2664,3660,Calle 7788,Piso 5 Dto A,Mar del Plata,1,Buenos Aires,3462,AR
2665,3661,Calle 6902,,Godoy Cruz,4,Mendoza,6048,AR
2666,3662,Calle 1447,Piso 2 Dto B,La Plata,1,Buenos Aires,4402,AR
2667,3663,Calle 954,,Mar del Plata,1,Buenos Aires,5550,AR
2668,3664,Calle 6528,,Santa Fe,3,Santa Fe,4967,AR
2669,3665,Calle 4001,Piso 9 Dto B,Villa Carlos Paz,2,Córdoba,6987,AR
2670,3666,Calle 3282,Piso 11 Dto A,CABA,1,Buenos Aires,8042,AR
2671,3667,Calle 221,Piso 1 Dto B,Río Cuarto,2,Córdoba,1473,AR
2672,3668,Calle 4023,Piso 5 Dto C,Mar del Plata,1,Buenos Aires,7904,AR
2673,3669,Calle 9796,Piso 9 Dto C,Mar del Plata,1,Buenos Aires,6150,AR
2674,3670,Calle 5215,Piso 9 Dto A,CABA,1,Buenos Aires,5533,AR
2675,3671,Calle 5021,Piso 8 Dto B,La Plata,1,Buenos Aires,2523,AR
2676,3672,Calle 6691,,Río Cuarto,2,Córdoba,5598,AR
2677,3673,Calle 6552,Piso 11 Dto C,Villa Carlos Paz,2,Córdoba,9971,AR
2678,3674,Calle 6110,Piso 12 Dto A,Córdoba,2,Córdoba,7621,AR
2679,3675,Calle 6143,,San Rafael,4,Mendoza,5525,AR
2680,3676,Calle 3794,,Río Cuarto,2,Córdoba,4046,AR
2681,3677,Calle 285,Piso 6 Dto B,La Plata,1,Buenos Aires,4964,AR
2682,3678,Calle 1100,Piso 5 Dto A,CABA,1,Buenos Aires,2101,AR
2683,3679,Calle 6366,Piso 7 Dto A,Rafaela,3,Santa Fe,8938,AR
2684,3680,Calle 3494,,CABA,1,Buenos Aires,5150,AR
2685,3681,Calle 5564,Piso 3 Dto B,Río Cuarto,2,Córdoba,5902,AR
2686,3682,Calle 3080,Piso 6 Dto C,Rosario,3,Santa Fe,5620,AR
2687,3683,Calle 2728,Piso 12 Dto A,Mar del Plata,1,Buenos Aires,4697,AR
2688,3684,Calle 6657,Piso 7 Dto B,San Rafael,4,Mendoza,8849,AR
2689,3685,Calle 3336,,CABA,1,Buenos Aires,1141,AR
2690,3686,Calle 3205,Piso 5 Dto B,La Plata,1,Buenos Aires,9757,AR
2691,3687,Calle 8639,,Mar del Plata,1,Buenos Aires,2948,AR
2692,3688,Calle 5632,,Villa Carlos Paz,2,Córdoba,9560,AR
2693,3689,Calle 1245,Piso 3 Dto C,Río Cuarto,2,Córdoba,6411,AR
2694,3690,Calle 6174,,Rosario,3,Santa Fe,4524,AR
2695,3691,Calle 9628,,CABA,1,Buenos Aires,9974,AR
2696,3692,Calle 8731,Piso 2 Dto B,Córdoba,2,Córdoba,4097,AR
2697,3693,Calle 2836,,Mar del Plata,1,Buenos Aires,7061,AR
2698,3694,Calle 853,,Córdoba,2,Córdoba,3840,AR
2699,3695,Calle 7737,,CABA,1,Buenos Aires,2427,AR
2700,3696,Calle 3222,Piso 4 Dto A,Córdoba,2,Córdoba,6838,AR
2701,3697,Calle 1029,,CABA,1,Buenos Aires,4109,AR
2702,3698,Calle 169,,Santa Fe,3,Santa Fe,2635,AR
2703,3699,Calle 6673,Piso 6 Dto C,Río Cuarto,2,Córdoba,6125,AR
2704,3700,Calle 7081,Piso 4 Dto C,Mar del Plata,1,Buenos Aires,6333,AR
2705,3701,Calle 3011,,Mar del Plata,1,Buenos Aires,3316,AR
2706,3702,Calle 4373,,San Rafael,4,Mendoza,7831,AR
2707,3703,Calle 1688,,Río Cuarto,2,Córdoba,7265,AR
2708,3704,Calle 283,,Córdoba,2,Córdoba,3622,AR
2709,3705,Calle 2024,,Mar del Plata,1,Buenos Aires,7838,AR
2710,3706,Calle 1372,Piso 11 Dto B,Mendoza,4,Mendoza,7588,AR
2711,3707,Calle 9314,,Villa Carlos Paz,2,Córdoba,9668,AR
2712,3708,Calle 9387,,Villa Carlos Paz,2,Córdoba,1182,AR
2713,3709,Calle 5763,,Córdoba,2,Córdoba,8468,AR
2714,3710,Calle 2389,Piso 1 Dto A,Córdoba,2,Córdoba,5379,AR
2715,3711,Calle 2111,Piso 5 Dto A,La Plata,1,Buenos Aires,3000,AR
2716,3712,Calle 4838,,Córdoba,2,Córdoba,6426,AR
2717,3713,Calle 378,Piso 12 Dto A,Rafaela,3,Santa Fe,1261,AR
2718,3714,Calle 470,Piso 3 Dto A,Mar del Plata,1,Buenos Aires,1209,AR
2719,3715,Calle 7817,Piso 5 Dto B,Santa Fe,3,Santa Fe,6588,AR
2720,3716,Calle 4214,Piso 2 Dto C,Córdoba,2,Córdoba,8137,AR
2721,3717,Calle 3347,Piso 1 Dto A,Godoy Cruz,4,Mendoza,6394,AR
2722,3718,Calle 3614,Piso 9 Dto C,CABA,1,Buenos Aires,9697,AR
2723,3719,Calle 6241,,Godoy Cruz,4,Mendoza,2213,AR
2724,3720,Calle 6828,,CABA,1,Buenos Aires,1377,AR
2725,3721,Calle 3171,,San Rafael,4,Mendoza,5578,AR
2726,3722,Calle 7328,,Santa Fe,3,Santa Fe,4511,AR
2727,3723,Calle 1987,Piso 12 Dto C,La Plata,1,Buenos Aires,9536,AR
2728,3724,Calle 2761,Piso 12 Dto C,Río Cuarto,2,Córdoba,6046,AR
2729,3725,Calle 4254,,Córdoba,2,Córdoba,6925,AR
2730,3726,Calle 9189,Piso 4 Dto C,CABA,1,Buenos Aires,2523,AR
2731,3727,Calle 923,,Mar del Plata,1,Buenos Aires,3065,AR
2732,3728,Calle 4192,Piso 9 Dto C,Mar del Plata,1,Buenos Aires,9662,AR
2733,3729,Calle 6226,,Santa Fe,3,Santa Fe,3732,AR
2734,3730,Calle 8763,,Rafaela,3,Santa Fe,9610,AR
2735,3731,Calle 1816,,Córdoba,2,Córdoba,5021,AR
2736,3732,Calle 8356,Piso 9 Dto B,La Plata,1,Buenos Aires,9768,AR
2737,3733,Calle 7946,Piso 7 Dto C,Villa Carlos Paz,2,Córdoba,9231,AR
2738,3734,Calle 4564,,Villa Carlos Paz,2,Córdoba,8858,AR
2739,3735,Calle 5333,Piso 10 Dto B,Río Cuarto,2,Córdoba,3401,AR
2740,3736,Calle 3288,Piso 2 Dto B,Mar del Plata,1,Buenos Aires,6646,AR
2741,3737,Calle 8241,Piso 12 Dto C,Córdoba,2,Córdoba,5498,AR
2742,3738,Calle 1426,Piso 11 Dto A,Villa Carlos Paz,2,Córdoba,9627,AR
2743,3739,Calle 7022,,Córdoba,2,Córdoba,2930,AR
2744,3740,Calle 3671,Piso 5 Dto C,La Plata,1,Buenos Aires,6826,AR
2745,3741,Calle 7141,Piso 5 Dto A,La Plata,1,Buenos Aires,8218,AR
2746,3742,Calle 131,,Córdoba,2,Córdoba,6750,AR
2747,3743,Calle 1807,,Rosario,3,Santa Fe,2406,AR
2748,3744,Calle 2544,,Río Cuarto,2,Córdoba,3068,AR
2749,3745,Calle 3523,,Mar del Plata,1,Buenos Aires,8857,AR
2750,3746,Calle 9302,Piso 11 Dto C,CABA,1,Buenos Aires,8141,AR
2751,3747,Calle 8293,,San Rafael,4,Mendoza,4342,AR
2752,3748,Calle 83,,San Rafael,4,Mendoza,8186,AR
2753,3749,Calle 6540,Piso 7 Dto C,Mar del Plata,1,Buenos Aires,2709,AR
2754,3750,Calle 6830,,La Plata,1,Buenos Aires,3527,AR
2755,3751,Calle 7939,Piso 5 Dto C,La Plata,1,Buenos Aires,3257,AR
2756,3752,Calle 5452,Piso 12 Dto A,Mar del Plata,1,Buenos Aires,5897,AR
2757,3753,Calle 2510,Piso 12 Dto C,Mar del Plata,1,Buenos Aires,7697,AR
2758,3754,Calle 2516,,Río Cuarto,2,Córdoba,3796,AR
