order_key,customer_key,channel_key,store_key,total_amount,order_date
1000008338,534,1,,32505.12,2024-03-15 04:09:20
1000008339,28,1,,15429.6,2024-05-22 15:21:56
1000008340,819,1,,63626.4,2025-05-16 02:19:21
1000008341,7,2,3.0,46957.68,2025-08-22 17:42:24
1000008342,450,1,,30240.0,2025-07-28 07:56:46
1000008343,739,2,1.0,17787.0,2024-10-19 16:02:57
1000008344,1078,1,,43888.8,2024-04-29 10:47:23
1000008345,1342,2,2.0,74142.75,2025-03-09 02:40:01
1000008346,971,1,,86248.8,2024-01-20 15:07:46
1000008347,526,2,1.0,43124.4,2025-03-14 14:11:55
1000008348,248,1,,83175.0,2024-11-13 10:16:20
1000008349,1045,1,,13968.0,2025-01-25 06:00:58
1000008350,1257,1,,76794.75,2025-01-29 13:32:38
1000008351,586,1,,80034.0,2025-03-24 11:36:09
1000008352,1101,2,4.0,13068.0,2024-12-13 02:38:39
1000008353,136,1,,36183.6,2024-09-30 09:15:21
1000008354,426,1,,46420.2,2024-02-28 15:20:37
1000008355,807,2,3.0,41164.2,2024-02-24 00:50:10
1000008356,821,1,,34822.35,2025-01-30 12:31:51
1000008357,205,2,3.0,28967.4,2025-01-29 11:53:15
1000008358,806,2,4.0,39204.0,2025-03-30 20:33:40
1000008359,1295,1,,35610.06,2025-04-18 06:16:32
1000008360,924,1,,15294.0,2024-05-19 20:06:07
1000008361,1359,2,3.0,27951.0,2025-04-14 06:34:34
1000008362,901,2,4.0,17787.0,2025-07-20 08:50:00
1000008363,1060,1,,57646.5,2025-03-09 10:19:30
1000008364,138,2,1.0,73507.5,2024-06-13 01:19:12
1000008365,1346,2,4.0,44402.16,2024-11-03 17:38:23
1000008366,1142,1,,15420.0,2025-02-03 08:30:15
1000008367,499,1,,42582.0,2025-03-01 17:12:20
1000008368,1313,2,1.0,32670.0,2024-05-23 17:16:12
1000008369,1295,2,4.0,102257.1,2025-08-30 10:59:17
1000008370,703,1,,40331.4,2024-11-02 09:36:07
1000008371,302,2,4.0,53361.0,2024-06-07 23:26:17
1000008372,381,2,1.0,39930.0,2025-05-30 14:39:48
1000008373,501,1,,28459.2,2024-01-14 23:05:50
1000008374,280,2,2.0,39204.0,2025-07-08 14:54:04
1000008375,189,2,3.0,64795.5,2024-02-18 13:33:48
1000008376,1301,1,,30240.0,2024-08-09 07:53:23
1000008377,889,1,,14520.0,2025-02-20 06:06:10
1000008378,1102,1,,70920.12,2024-11-09 04:43:17
1000008379,1378,2,1.0,42108.0,2025-05-14 22:00:59
1000008380,78,2,4.0,60766.2,2024-06-19 16:13:15
1000008381,452,1,,42282.0,2025-04-12 19:07:30
1000008382,1229,1,,17172.0,2024-07-07 20:46:26
1000008383,1124,2,1.0,27588.0,2025-06-05 12:16:57
1000008384,450,1,,82149.0,2024-07-18 16:32:14
1000008385,877,1,,17535.0,2024-01-22 17:16:05
1000008386,1409,2,1.0,13068.0,2025-09-02 04:19:40
1000008387,113,2,1.0,24829.2,2024-03-22 21:02:28
1000008388,1393,2,1.0,13794.0,2024-12-23 21:09:05
1000008389,1185,2,2.0,53361.0,2025-01-01 10:01:48
1000008390,672,2,3.0,53361.0,2025-09-18 08:05:32
1000008391,1313,1,,39131.4,2024-06-05 06:01:11
1000008392,311,1,,66540.0,2025-01-09 01:11:09
1000008393,1221,1,,18987.0,2024-11-30 19:03:30
1000008394,954,1,,33960.75,2025-05-12 02:43:58
1000008395,647,1,,68970.0,2024-06-28 05:34:57
1000008396,1259,1,,18868.5,2024-05-29 03:07:38
1000008397,950,1,,18687.0,2025-01-28 07:49:57
1000008398,1223,1,,42582.0,2025-09-25 13:37:24
1000008399,811,1,,85996.8,2025-09-28 19:17:02
1000008400,1445,2,1.0,32016.6,2024-09-02 15:29:57
1000008401,397,1,,78882.0,2024-04-02 15:34:06
1000008402,1339,1,,16852.56,2025-05-04 19:11:15
1000008403,468,1,,48024.9,2025-03-11 16:59:49
1000008404,140,2,2.0,26136.0,2024-12-16 18:07:37
1000008405,1261,1,,36474.0,2025-06-02 03:14:19
1000008406,1268,1,,40404.0,2024-01-22 04:47:09
1000008407,924,2,1.0,63706.5,2025-01-08 12:55:32
1000008408,93,1,,40104.0,2024-08-03 08:12:18
1000008409,1264,1,,24722.4,2025-01-23 17:01:37
1000008410,1256,1,,76613.25,2025-02-15 05:57:53
1000008411,686,1,,17535.0,2025-07-14 03:48:53
1000008412,1359,1,,29088.0,2024-04-27 10:52:28
1000008413,1199,2,1.0,27588.0,2025-05-14 00:37:41
1000008414,260,2,1.0,29040.0,2024-03-20 19:45:16
1000008415,210,1,,17508.3,2025-04-25 22:40:42
1000008416,155,1,,43888.8,2024-11-06 02:09:01
1000008417,695,1,,62910.0,2024-01-16 03:54:54
1000008418,81,1,,58072.5,2024-11-05 18:59:11
1000008419,819,1,,45738.0,2024-08-18 18:19:06
1000008420,450,1,,54861.0,2024-12-03 20:41:25
1000008421,1338,2,2.0,53361.0,2025-06-12 14:32:36
1000008422,488,2,4.0,31944.0,2024-06-27 11:08:03
1000008423,367,1,,33226.2,2025-04-21 06:14:34
1000008424,212,1,,41382.0,2024-09-13 01:47:26
1000008425,516,2,1.0,60793.42,2025-02-24 01:31:41
1000008426,128,1,,35203.5,2025-01-10 11:15:19
1000008427,1279,2,4.0,37243.8,2024-08-01 21:33:15
1000008428,1377,1,,29959.2,2024-05-07 22:14:41
1000008429,1323,1,,33144.0,2025-06-29 23:17:43
1000008430,1272,2,1.0,17242.5,2024-09-20 12:49:16
1000008431,866,1,,80832.6,2024-04-18 12:10:01
1000008432,442,2,3.0,27442.8,2024-07-30 00:47:09
1000008433,159,1,,62247.0,2024-06-23 04:29:48
1000008434,385,1,,109527.75,2024-07-07 03:29:03
1000008435,739,2,1.0,34303.5,2024-02-18 00:30:16
1000008436,351,1,,18150.0,2025-06-19 18:25:42
1000008437,1181,1,,94491.0,2025-01-28 12:36:32
1000008438,1392,1,,12661.2,2024-01-25 07:27:00
1000008439,1169,2,4.0,81442.68,2024-04-23 06:37:45
1000008440,220,1,,15574.8,2025-03-16 04:21:32
1000008441,748,1,,15420.0,2024-04-24 03:57:36
1000008442,321,2,4.0,39857.4,2025-02-28 01:47:46
1000008443,707,2,1.0,26136.0,2025-04-21 19:54:48
1000008444,1185,2,1.0,32670.0,2025-08-11 04:25:16
1000008445,369,2,2.0,48024.9,2024-04-25 21:22:38
1000008446,685,2,2.0,29040.0,2025-04-14 22:11:49
1000008447,1244,1,,83020.2,2024-07-17 09:09:07
1000008448,1082,1,,92565.0,2024-03-24 14:23:23
1000008449,764,2,4.0,28459.2,2025-08-08 15:38:48
1000008450,1449,2,1.0,28459.2,2024-06-28 23:13:19
1000008451,670,1,,53472.0,2025-06-12 19:20:40
1000008452,401,1,,50205.0,2024-02-12 14:46:37
1000008453,524,1,,15294.0,2024-06-18 09:45:04
1000008454,676,1,,15129.6,2025-08-23 11:50:32
1000008455,1416,1,,35685.0,2024-10-08 03:53:42
1000008456,425,1,,53145.3,2024-08-09 12:48:14
1000008457,1175,1,,36300.0,2024-06-03 01:51:09
1000008458,59,2,3.0,45048.3,2024-02-04 04:25:43
1000008459,1013,1,,15518.25,2024-03-24 21:40:58
1000008460,1252,1,,58043.7,2024-02-15 07:28:39
1000008461,499,1,,87148.8,2025-03-27 15:18:12
1000008462,72,1,,31987.56,2025-01-10 15:26:40
1000008463,1342,1,,35503.5,2024-01-02 03:24:42
1000008464,362,1,,44760.0,2024-08-28 09:46:13
1000008465,345,1,,19304.62,2025-08-09 14:16:23
1000008466,286,2,4.0,33795.3,2024-03-13 23:34:49
1000008467,331,2,1.0,34485.0,2024-06-23 12:11:11
1000008468,1145,2,2.0,14520.0,2024-10-25 07:35:34
1000008469,760,1,,70489.44,2024-07-31 01:57:11
1000008470,213,1,,42882.0,2025-07-18 13:18:09
1000008471,843,2,2.0,37243.8,2024-07-15 10:41:19
1000008472,172,1,,14694.0,2024-06-06 13:16:29
1000008473,1318,2,1.0,35937.0,2024-11-03 04:51:49
1000008474,764,2,3.0,27588.0,2025-06-25 04:04:54
1000008475,953,1,,43588.8,2025-05-08 19:19:26
1000008476,525,1,,47073.6,2025-02-02 09:11:19
1000008477,1498,1,,92567.1,2025-08-09 10:20:18
1000008478,350,2,2.0,34485.0,2024-10-17 13:22:29
1000008479,66,1,,75776.25,2025-01-21 20:16:35
1000008480,1324,1,,30240.0,2024-10-11 16:06:56
1000008481,1338,1,,32670.0,2024-08-17 09:04:57
1000008482,292,1,,36774.0,2024-12-09 15:38:32
1000008483,1377,1,,67518.0,2025-02-04 03:04:16
1000008484,3,2,3.0,35574.0,2024-09-05 03:25:07
1000008485,748,1,,58408.8,2025-01-13 15:30:11
1000008486,682,1,,17208.3,2025-03-21 05:55:36
1000008487,1247,1,,68418.0,2024-06-30 04:21:15
1000008488,738,1,,43888.8,2024-01-16 19:29:34
1000008489,724,2,4.0,41382.0,2025-06-10 18:17:10
1000008490,10,2,2.0,54450.0,2024-03-01 00:39:20
1000008491,1259,2,2.0,105052.2,2025-02-04 22:22:53
1000008492,900,2,1.0,18150.0,2024-03-17 10:06:37
1000008493,643,1,,74952.0,2025-02-11 03:41:53
1000008494,497,2,4.0,92492.4,2024-07-23 05:40:53
1000008495,1406,2,1.0,16335.0,2025-07-18 21:05:16
1000008496,904,2,2.0,59561.04,2025-01-21 12:16:26
1000008497,1224,1,,82038.0,2024-06-21 23:31:49
1000008498,163,2,3.0,16008.3,2024-11-13 14:56:09
1000008499,969,1,,39204.0,2024-11-16 19:29:18
1000008500,711,1,,76258.8,2025-04-07 13:11:30
1000008501,933,1,,52627.5,2025-07-17 02:02:37
1000008502,1100,1,,20166.75,2024-12-10 09:43:22
1000008503,191,1,,26813.28,2024-11-08 01:05:53
1000008504,956,2,4.0,31036.5,2025-05-09 08:42:45
1000008505,591,2,2.0,46899.6,2025-03-27 07:28:47
1000008506,955,2,1.0,26136.0,2024-10-18 19:38:47
1000008507,745,1,,60278.25,2024-05-25 22:29:12
1000008508,1141,1,,15429.6,2025-07-02 07:24:00
1000008509,913,1,,14694.0,2025-08-16 02:17:40
1000008510,598,2,2.0,44823.24,2025-03-19 23:38:23
1000008511,1313,1,,72665.1,2024-10-08 12:37:19
1000008512,1464,1,,15874.8,2024-05-10 10:21:54
1000008513,856,1,,30603.0,2024-09-10 11:09:54
1000008514,1495,1,,33870.0,2025-02-25 14:02:58
1000008515,1080,1,,65959.2,2025-05-01 09:51:34
1000008516,785,1,,32670.0,2025-08-29 12:37:12
1000008517,952,1,,27036.0,2024-02-27 07:41:03
1000008518,193,1,,42582.0,2025-07-03 13:29:06
1000008519,907,1,,15294.0,2024-10-10 11:37:31
1000008520,729,2,2.0,49005.0,2025-01-19 13:42:49
1000008521,747,1,,31692.0,2025-01-23 16:10:53
1000008522,575,1,,102177.0,2024-04-20 14:14:04
1000008523,766,1,,55350.0,2025-01-21 12:19:36
1000008524,408,2,3.0,48714.6,2024-10-19 04:56:12
1000008525,503,2,4.0,46645.5,2024-08-10 13:03:07
1000008526,24,1,,32118.0,2024-06-01 10:50:25
1000008527,634,1,,99510.0,2024-08-10 16:38:30
1000008528,1343,1,,35294.25,2024-12-20 15:28:32
1000008529,380,2,4.0,39204.0,2024-10-12 16:39:30
1000008530,1379,1,,74100.0,2025-07-04 09:32:30
1000008531,560,1,,14268.0,2024-12-28 01:23:17
1000008532,828,1,,44830.5,2024-03-07 18:35:55
1000008533,1369,1,,16418.25,2024-02-14 07:49:47
1000008534,1408,2,4.0,14229.6,2025-09-30 17:49:31
1000008535,1017,1,,27336.0,2025-05-20 19:01:07
1000008536,546,2,3.0,117517.62,2025-07-16 14:34:02
1000008537,1347,2,4.0,37243.8,2024-11-30 08:33:23
1000008538,998,1,,69444.0,2024-05-12 20:17:43
1000008539,1489,1,,77130.0,2024-09-11 01:48:02
1000008540,19,1,,27036.0,2024-08-19 08:55:39
1000008541,1483,1,,31936.5,2024-06-01 18:37:37
1000008542,1399,1,,44150.16,2024-03-08 14:53:32
1000008543,161,1,,40104.0,2024-12-14 03:57:07
1000008544,337,2,4.0,43124.4,2024-08-09 13:16:47
1000008545,1202,2,2.0,51455.25,2024-04-03 00:07:26
1000008546,850,1,,16746.0,2025-01-30 02:52:53
1000008547,114,1,,74182.44,2024-04-28 11:42:48
1000008548,1074,1,,26136.0,2024-07-04 18:29:29
1000008549,1013,1,,19350.0,2024-09-16 18:50:20
1000008550,1129,1,,32418.0,2024-06-30 07:40:26
1000008551,90,2,2.0,81384.6,2024-06-08 01:53:40
1000008552,334,2,4.0,62073.0,2024-05-25 18:56:52
1000008553,141,1,,29088.0,2025-01-13 04:08:50
1000008554,386,2,1.0,56482.8,2025-08-13 21:08:52
1000008555,785,2,4.0,96303.9,2024-12-04 02:03:26
1000008556,1249,1,,72048.0,2025-04-26 05:23:32
1000008557,719,1,,67183.8,2025-02-11 08:38:46
1000008558,671,2,4.0,13068.0,2024-02-05 01:24:04
1000008559,1238,1,,43888.8,2025-09-09 21:50:04
1000008560,687,2,4.0,53361.0,2024-12-08 16:31:46
1000008561,1421,2,4.0,43560.0,2024-06-05 17:02:36
1000008562,420,1,,36300.0,2025-09-05 01:32:27
1000008563,578,1,,15294.0,2025-07-20 13:37:07
1000008564,1156,1,,36474.0,2024-05-11 05:25:52
1000008565,779,1,,36483.6,2025-07-05 14:35:26
1000008566,838,2,2.0,102601.95,2024-09-28 12:33:46
1000008567,1124,2,1.0,18150.0,2024-07-27 20:08:34
1000008568,1062,2,4.0,36300.0,2024-01-17 00:53:17
1000008569,185,2,3.0,16335.0,2025-02-18 23:38:08
1000008570,1248,1,,71793.9,2024-04-18 19:49:59
1000008571,584,2,1.0,49005.0,2024-06-15 23:58:28
1000008572,1313,2,1.0,69296.7,2025-04-01 07:47:34
1000008573,162,1,,15429.6,2025-05-20 08:52:19
1000008574,157,1,,33652.2,2024-04-26 05:13:05
1000008575,580,2,4.0,13794.0,2025-09-27 11:40:28
1000008576,1044,2,4.0,54885.6,2024-07-21 10:51:19
1000008577,1382,1,,19050.0,2025-06-09 15:45:38
1000008578,1128,1,,19050.0,2024-12-14 17:29:14
1000008579,320,2,1.0,27588.0,2024-12-20 06:42:09
1000008580,1099,1,,70170.0,2025-05-15 01:59:39
1000008581,798,1,,13721.4,2025-04-26 15:17:00
1000008582,1336,2,1.0,53201.28,2024-01-07 17:10:11
1000008583,374,1,,30249.6,2024-06-15 23:46:32
1000008584,1456,1,,44460.0,2024-01-06 12:32:25
1000008585,1048,1,,31392.0,2024-05-24 12:15:29
1000008586,244,1,,33870.0,2024-06-13 02:15:04
1000008587,112,1,,53227.5,2024-01-06 04:23:44
1000008588,574,1,,87838.5,2024-01-02 04:46:08
1000008589,22,1,,14694.0,2025-05-15 23:43:34
1000008590,313,1,,35385.0,2024-01-16 15:03:38
1000008591,238,1,,28459.2,2024-11-24 19:20:17
1000008592,1080,2,2.0,35574.0,2025-01-16 05:52:06
1000008593,116,1,,55950.0,2025-06-02 13:30:37
1000008594,838,1,,109011.0,2025-03-14 15:35:46
1000008595,653,1,,14994.0,2025-09-29 07:11:04
1000008596,110,1,,52355.25,2025-01-17 10:45:26
1000008597,722,1,,46938.0,2024-07-25 05:28:56
1000008598,1305,1,,51720.0,2025-04-06 23:51:58
1000008599,153,1,,18987.0,2025-08-03 00:28:26
1000008600,259,2,4.0,113256.0,2024-11-12 10:27:54
1000008601,219,1,,42064.2,2025-04-24 14:40:25
1000008602,1436,1,,52627.5,2025-07-01 03:10:45
1000008603,112,1,,29659.2,2025-07-04 13:00:22
1000008604,1182,2,2.0,16335.0,2025-07-03 02:38:51
1000008605,97,1,,14921.4,2025-08-17 12:38:38
1000008606,1200,1,,63210.0,2025-04-13 03:13:10
1000008607,61,2,4.0,52635.0,2025-04-07 01:10:34
1000008608,1387,2,4.0,42761.4,2025-08-17 07:36:02
1000008609,1082,1,,58372.5,2025-05-15 20:12:35
1000008610,385,2,1.0,52163.1,2024-07-28 04:05:33
1000008611,243,1,,88624.92,2025-04-15 23:41:57
1000008612,584,2,1.0,16335.0,2024-01-08 15:07:10
1000008613,392,1,,18987.0,2024-02-01 18:28:22
1000008614,295,1,,44104.5,2024-03-01 10:09:14
1000008615,1313,1,,42882.0,2024-05-03 11:11:19
1000008616,684,2,2.0,51727.5,2025-02-21 23:15:54
1000008617,681,1,,14006.64,2024-03-19 23:37:02
1000008618,660,2,3.0,54450.0,2025-05-29 06:51:05
1000008619,657,1,,14006.64,2025-04-21 13:18:13
1000008620,926,1,,15720.0,2024-02-11 20:47:08
1000008621,15,1,,44760.0,2025-06-18 11:36:30
1000008622,1400,2,4.0,79627.68,2025-09-29 23:48:28
1000008623,1205,1,,46575.0,2025-03-02 06:19:51
1000008624,724,1,,57555.75,2024-06-10 17:05:43
1000008625,157,1,,48816.0,2025-07-11 00:12:31
1000008626,128,1,,94645.8,2024-06-15 06:50:28
1000008627,1419,2,3.0,15518.25,2025-09-05 07:20:23
1000008628,1262,1,,18442.5,2025-06-27 21:12:59
1000008629,1400,1,,102031.8,2024-03-30 07:30:36
1000008630,839,1,,26136.0,2024-02-13 22:17:18
1000008631,943,2,3.0,37933.5,2025-04-06 17:02:48
1000008632,621,2,4.0,14520.0,2024-02-25 22:33:48
1000008633,291,1,,37933.5,2025-01-21 08:00:50
1000008634,875,2,2.0,88426.8,2024-12-02 04:32:21
1000008635,130,2,4.0,32016.6,2025-02-13 06:14:46
1000008636,610,2,2.0,42688.8,2024-09-14 09:35:57
1000008637,484,1,,44460.0,2024-12-20 03:51:44
1000008638,936,1,,64795.5,2025-06-06 11:36:33
1000008639,459,1,,101196.9,2025-06-10 11:07:40
1000008640,1438,1,,49905.0,2025-06-20 21:24:57
1000008641,1205,2,1.0,46554.75,2024-10-15 19:59:13
1000008642,904,1,,46938.0,2025-03-10 12:58:42
1000008643,427,1,,33234.22,2024-03-26 04:04:49
1000008644,212,1,,50059.8,2024-12-20 12:05:42
1000008645,1414,1,,17235.0,2025-08-26 05:34:44
1000008646,1441,2,4.0,27588.0,2025-01-10 05:30:37
1000008647,587,1,,43888.8,2024-01-28 17:10:14
1000008648,1027,1,,15901.5,2025-03-18 20:34:47
1000008649,1446,2,1.0,24829.2,2025-05-14 18:27:38
1000008650,730,1,,131127.3,2024-05-28 01:13:13
1000008651,483,1,,15129.6,2024-02-06 07:50:03
1000008652,1404,1,,66540.0,2024-08-04 14:09:09
1000008653,1451,1,,15720.0,2024-06-12 04:39:32
1000008654,230,1,,32916.6,2024-03-28 15:08:46
1000008655,191,1,,18150.0,2024-04-17 00:00:28
1000008656,1221,1,,70596.0,2024-06-20 05:50:49
1000008657,248,2,1.0,17787.0,2024-09-30 07:56:45
1000008658,2,2,1.0,28459.2,2024-12-29 13:13:12
1000008659,1419,1,,17242.5,2024-02-29 04:04:22
1000008660,237,1,,44760.0,2025-02-16 03:13:21
1000008661,1187,1,,99510.0,2024-05-18 08:59:40
1000008662,380,2,3.0,72019.2,2024-08-21 01:01:03
1000008663,879,2,3.0,44830.5,2025-03-21 10:33:53
1000008664,422,1,,15274.8,2024-05-10 11:24:57
1000008665,888,2,2.0,113528.25,2024-12-19 20:37:29
1000008666,117,2,1.0,14229.6,2024-08-21 17:19:25
1000008667,483,2,2.0,42688.8,2025-06-14 01:00:43
1000008668,846,2,4.0,23522.4,2024-07-17 11:54:04
1000008669,1311,2,2.0,14520.0,2024-09-01 09:10:18
1000008670,637,2,2.0,51727.5,2025-08-12 19:10:03
1000008671,1392,2,1.0,14229.6,2024-11-08 10:07:34
1000008672,587,2,3.0,69696.0,2024-05-06 08:10:46
1000008673,1457,2,4.0,41382.0,2025-06-11 06:25:43
1000008674,290,1,,37109.25,2024-09-22 07:59:40
1000008675,1198,1,,47020.2,2025-04-07 05:00:16
1000008676,708,2,1.0,18150.0,2025-01-25 02:04:39
1000008677,618,1,,59597.1,2024-02-12 20:36:13
1000008678,426,1,,14268.0,2025-06-03 01:31:53
1000008679,69,1,,28459.2,2024-06-13 03:08:45
1000008680,284,1,,44760.0,2024-06-25 09:28:05
1000008681,576,1,,52927.5,2024-07-27 06:21:12
1000008682,689,1,,45723.24,2024-07-02 14:15:34
1000008683,166,1,,66058.5,2024-12-05 02:44:21
1000008684,1060,1,,90960.3,2025-06-04 07:35:57
1000008685,484,1,,54261.0,2025-04-18 00:56:53
1000008686,645,2,3.0,15246.0,2025-01-23 09:51:31
1000008687,964,1,,106941.38,2024-08-30 22:18:04
1000008688,1009,1,,36300.0,2024-08-08 20:01:12
1000008689,322,2,4.0,28459.2,2024-07-10 13:10:50
1000008690,849,2,2.0,53905.5,2024-06-28 16:47:48
1000008691,1311,1,,31082.16,2024-01-06 09:04:35
1000008692,257,1,,33570.0,2024-10-22 12:53:52
1000008693,1288,2,1.0,78045.0,2025-01-26 21:40:00
1000008694,1063,1,,35203.5,2024-05-15 14:47:01
1000008695,394,2,4.0,41382.0,2025-07-13 06:19:27
1000008696,1350,1,,24422.4,2024-01-22 02:25:07
1000008697,182,1,,48690.0,2024-02-04 12:42:42
1000008698,520,2,4.0,26136.0,2024-02-25 03:12:10
1000008699,417,2,3.0,54313.88,2025-04-19 16:20:16
1000008700,1429,1,,53227.5,2025-05-18 04:32:31
1000008701,860,1,,28788.0,2024-11-15 18:33:04
1000008702,780,1,,82875.0,2024-03-01 13:58:21
1000008703,365,1,,49433.1,2024-02-03 09:51:18
1000008704,726,1,,14694.0,2025-02-08 16:19:01
1000008705,405,2,2.0,13068.0,2024-12-06 16:42:24
1000008706,135,1,,16141.08,2024-02-27 14:24:48
1000008707,342,1,,44351.1,2025-06-11 04:09:37
1000008708,56,2,3.0,61129.2,2025-06-04 20:31:02
1000008709,679,1,,24829.2,2025-06-06 21:04:15
1000008710,441,1,,49005.0,2025-09-04 05:16:41
1000008711,546,1,,41164.2,2024-11-05 08:04:06
1000008712,453,2,4.0,56018.16,2025-05-14 15:05:33
1000008713,818,1,,54561.0,2024-06-28 21:57:25
1000008714,1479,1,,19050.0,2025-04-07 20:54:07
1000008715,63,2,2.0,52725.75,2025-03-06 03:23:23
1000008716,963,2,1.0,37352.7,2024-08-26 01:24:10
1000008717,1465,1,,14268.0,2025-07-19 11:31:07
1000008718,1293,1,,47454.75,2024-06-02 17:35:16
1000008719,1464,1,,48816.0,2024-01-28 10:32:00
1000008720,986,2,3.0,71511.0,2024-07-07 22:51:17
1000008721,593,2,1.0,32670.0,2025-06-04 09:04:55
1000008722,1014,2,2.0,12414.6,2025-02-16 13:56:02
1000008723,514,2,3.0,54450.0,2025-05-09 23:42:09
1000008724,1094,2,1.0,41236.8,2024-07-22 15:26:39
1000008725,1251,1,,17235.0,2024-04-06 09:19:00
1000008726,305,2,3.0,43160.7,2025-05-14 12:52:18
1000008727,123,1,,31755.0,2025-02-23 23:02:48
1000008728,1216,1,,27336.0,2024-10-15 22:03:26
1000008729,1117,1,,14994.0,2025-09-12 17:05:20
1000008730,391,2,1.0,56918.4,2025-06-12 22:54:38
1000008731,475,2,3.0,32670.0,2024-08-23 06:14:12
1000008732,1090,2,1.0,32016.6,2025-01-11 00:01:30
1000008733,196,2,1.0,78408.0,2024-10-09 11:59:58
1000008734,1111,2,3.0,14229.6,2025-04-28 17:32:27
1000008735,781,2,2.0,44104.5,2024-09-12 08:01:14
1000008736,719,1,,14268.0,2024-01-02 06:11:38
1000008737,825,1,,34351.5,2025-09-27 19:08:07
1000008738,1483,1,,54561.0,2024-04-02 22:08:45
1000008739,1489,1,,39315.0,2025-06-23 14:08:00
1000008740,118,1,,55650.0,2025-05-17 15:59:46
1000008741,524,2,4.0,13068.0,2024-11-16 10:31:26
1000008742,599,2,4.0,32670.0,2025-07-15 13:34:10
1000008743,1433,1,,65949.6,2025-03-10 18:50:47
1000008744,1128,1,,24422.4,2025-04-20 22:32:27
1000008745,319,2,3.0,39204.0,2025-03-06 03:49:56
1000008746,1148,1,,47754.75,2024-03-14 09:27:20
1000008747,1468,1,,26136.0,2025-08-04 19:12:48
1000008748,667,2,3.0,19565.7,2024-07-18 23:52:42
1000008749,932,1,,40104.0,2024-05-14 00:53:35
1000008750,1054,2,2.0,13794.0,2024-05-19 18:48:04
1000008751,346,1,,19050.0,2024-11-26 06:41:58
1000008752,1004,1,,20257.5,2024-08-09 06:20:31
1000008753,272,1,,26513.28,2024-09-26 12:38:24
1000008754,1201,2,3.0,79315.5,2024-09-03 02:03:42
1000008755,141,1,,61884.0,2025-08-26 20:18:11
1000008756,1336,1,,15129.6,2024-03-31 20:44:53
1000008757,1346,1,,28788.0,2024-08-02 22:22:08
1000008758,159,1,,115680.6,2024-03-22 01:48:31
1000008759,589,2,3.0,91802.7,2025-04-16 19:34:04
1000008760,1371,2,2.0,52272.0,2025-06-12 10:37:38
1000008761,43,2,1.0,16335.0,2024-12-06 17:18:06
1000008762,877,1,,42364.2,2024-08-24 03:07:05
1000008763,479,1,,24422.4,2025-05-13 15:35:35
1000008764,891,2,1.0,16335.0,2024-07-13 15:20:05
1000008765,1172,1,,27336.0,2024-08-13 20:05:18
1000008766,1142,1,,37200.0,2024-05-26 08:05:05
1000008767,187,1,,55350.0,2025-04-17 08:48:42
1000008768,1384,2,2.0,39204.0,2024-04-26 19:10:08
1000008769,289,2,3.0,102928.65,2024-03-23 05:03:01
1000008770,174,2,1.0,35755.5,2024-02-11 23:14:42
1000008771,920,1,,33516.6,2025-05-07 20:43:08
1000008772,1120,1,,18742.5,2024-05-22 22:53:07
1000008773,1048,1,,29088.0,2024-09-07 17:00:30
1000008774,653,1,,58080.0,2024-10-27 03:22:45
1000008775,1090,1,,43588.8,2024-03-24 12:34:59
1000008776,192,1,,40404.0,2024-03-31 08:57:20
1000008777,684,2,3.0,65811.9,2024-05-21 15:54:46
1000008778,1441,1,,57172.5,2024-06-19 18:12:23
1000008779,467,1,,26813.28,2024-10-14 10:49:06
1000008780,754,1,,48924.9,2025-06-24 20:06:07
1000008781,1057,2,2.0,51727.5,2024-03-02 13:51:15
1000008782,100,2,1.0,42688.8,2025-01-02 20:06:07
1000008783,1139,1,,70785.0,2024-09-06 12:25:19
1000008784,1419,1,,15429.6,2024-10-17 16:02:42
1000008785,686,1,,62910.0,2025-08-24 01:45:06
1000008786,49,2,1.0,48642.0,2025-01-27 15:43:57
1000008787,219,2,2.0,28459.2,2025-05-13 07:58:28
1000008788,652,2,3.0,26136.0,2024-11-01 05:37:22
1000008789,1431,2,3.0,11761.2,2024-11-06 22:57:01
1000008790,1423,1,,42582.0,2025-02-28 16:07:12
1000008791,208,2,4.0,14520.0,2025-02-09 17:16:45
1000008792,695,1,,47109.9,2024-05-20 21:54:08
1000008793,1128,2,4.0,41164.2,2024-04-02 04:28:29
1000008794,838,1,,17535.0,2025-02-18 16:42:54
1000008795,72,2,4.0,88617.38,2024-12-08 05:11:55
1000008796,765,1,,79308.0,2025-04-26 14:26:36
1000008797,565,2,4.0,18676.35,2024-10-31 02:12:52
1000008798,107,1,,28488.0,2024-07-29 22:12:15
1000008799,1248,1,,75678.0,2024-09-26 23:21:01
1000008800,1296,1,,39133.5,2025-04-18 12:26:00
1000008801,397,1,,72529.5,2024-03-15 19:22:59
1000008802,1434,1,,28342.8,2024-09-11 16:43:57
1000008803,394,1,,17235.0,2024-01-15 16:41:07
1000008804,213,2,2.0,24829.2,2024-11-07 20:40:50
1000008805,46,1,,14921.4,2025-07-01 09:45:22
1000008806,1191,1,,53227.5,2024-01-16 17:38:33
1000008807,1038,2,4.0,16335.0,2024-07-07 00:34:22
1000008808,847,2,3.0,41527.2,2025-08-18 09:56:57
1000008809,56,1,,43671.0,2025-09-04 05:14:26
1000008810,405,1,,31382.16,2025-03-04 07:48:25
1000008811,467,1,,29959.2,2024-06-14 09:22:04
