order_item_key,order_key,product_key,quantity,unit_price
13779,10249,1,1,12000.0
13780,10250,2,1,15750.0
13781,10251,1,1,12000.0
13782,10252,1,2,12000.0
13783,10253,2,2,15000.0
13784,10254,1,1,13200.0
13785,10254,1,3,13200.0
13786,10255,1,2,12000.0
13787,10256,2,1,15000.0
13788,10256,1,1,12600.0
13789,10257,2,1,15000.0
13790,10258,2,1,13500.0
13791,10259,1,1,12000.0
13792,10260,2,1,16500.0
13793,10261,1,2,12000.0
13794,10261,1,3,12000.0
13795,10262,2,1,15000.0
13796,10263,1,3,12000.0
13797,10264,2,3,15000.0
13798,10265,2,2,15750.0
13799,10266,2,2,15000.0
13800,10267,2,3,13500.0
13801,10268,1,3,13200.0
13802,10269,1,1,13200.0
13803,10270,2,3,13500.0
13804,10270,2,1,15000.0
13805,10271,1,2,12000.0
13806,10272,2,3,15000.0
13807,10273,1,2,12000.0
13808,10273,2,1,15000.0
13809,10274,2,2,15000.0
13810,10275,2,2,15000.0
13811,10275,1,1,12000.0
13812,10276,1,2,13200.0
13813,10277,1,2,12000.0
13814,10278,1,3,12000.0
13815,10279,1,1,10800.0
13816,10280,1,1,12000.0
13817,10280,2,3,15000.0
13818,10281,2,1,16500.0
13819,10282,1,3,12600.0
13820,10283,2,1,15000.0
13821,10284,1,2,13200.0
13822,10285,1,1,12000.0
13823,10285,1,3,12000.0
13824,10286,1,2,12000.0
13825,10287,1,2,12000.0
13826,10287,1,2,13200.0
13827,10288,1,2,12000.0
13828,10289,1,3,12000.0
13829,10290,2,2,16500.0
13830,10291,2,1,15000.0
13831,10292,2,1,16500.0
13832,10293,1,2,10800.0
13833,10294,2,1,15000.0
13834,10295,1,3,10800.0
13835,10295,1,2,10800.0
13836,10296,2,2,15000.0
13837,10296,2,2,15000.0
13838,10297,1,1,12000.0
13839,10298,2,2,15000.0
13840,10299,1,2,13200.0
13841,10300,2,3,13500.0
13842,10301,2,3,15000.0
13843,10301,2,3,15000.0
13844,10302,1,3,12000.0
13845,10303,2,2,16500.0
13846,10303,1,3,12000.0
13847,10304,1,3,12000.0
13848,10305,1,2,10800.0
13849,10305,1,2,12000.0
13850,10306,2,1,16500.0
13851,10307,1,2,12000.0
13852,10307,1,2,12000.0
13853,10308,2,1,15000.0
13854,10308,1,2,12000.0
13855,10309,1,2,10800.0
13856,10310,1,3,10800.0
13857,10311,1,1,10800.0
13858,10312,2,2,15750.0
13859,10313,1,3,12600.0
13860,10314,2,2,15750.0
13861,10314,2,2,13500.0
13862,10315,1,2,12000.0
13863,10315,2,2,15750.0
13864,10316,1,1,12600.0
13865,10316,1,2,12000.0
13866,10316,2,3,15000.0
13867,10317,1,2,12000.0
13868,10317,2,1,15000.0
13869,10317,2,1,15000.0
13870,10318,1,1,12000.0
13871,10319,1,1,10800.0
13872,10319,2,3,15000.0
13873,10320,1,2,12000.0
13874,10321,2,2,15000.0
13875,10322,2,2,13500.0
13876,10322,1,2,12000.0
13877,10323,1,2,12000.0
13878,10324,1,3,12000.0
13879,10325,1,3,10800.0
13880,10325,1,2,12600.0
13881,10326,1,3,12600.0
13882,10327,2,1,15000.0
13883,10328,2,1,15000.0
13884,10329,2,2,15000.0
13885,10330,1,3,12000.0
13886,10330,1,2,12600.0
13887,10331,1,1,10800.0
13888,10331,1,2,10800.0
13889,10331,1,3,10800.0
13890,10332,1,1,12000.0
13891,10333,1,3,12000.0
13892,10333,1,1,12000.0
13893,10334,2,2,15000.0
13894,10335,2,2,15750.0
13895,10336,2,3,15000.0
13896,10336,1,3,12000.0
13897,10336,1,1,12000.0
13898,10337,1,3,12000.0
13899,10337,1,2,12000.0
13900,10338,1,2,12000.0
13901,10339,1,1,12000.0
13902,10340,1,2,12600.0
13903,10341,1,2,12000.0
13904,10342,1,3,12000.0
13905,10343,1,2,12000.0
13906,10344,1,3,12000.0
13907,10344,1,3,12000.0
13908,10345,2,3,15000.0
13909,10345,1,3,12000.0
13910,10345,2,3,15000.0
13911,10346,2,3,15000.0
13912,10347,2,2,15000.0
13913,10348,1,2,12000.0
13914,10348,2,2,13500.0
13915,10349,2,1,15750.0
13916,10350,1,2,12000.0
13917,10351,2,2,15000.0
13918,10351,1,3,12600.0
13919,10352,1,1,12600.0
13920,10353,1,3,12000.0
13921,10354,1,3,13200.0
13922,10355,1,3,12000.0
13923,10355,2,1,15000.0
13924,10356,1,3,12000.0
13925,10356,1,3,12000.0
13926,10357,2,2,15000.0
13927,10358,1,3,12000.0
13928,10359,1,3,10800.0
13929,10360,2,3,15000.0
13930,10360,1,2,12000.0
13931,10361,2,1,13500.0
13932,10362,1,3,12600.0
13933,10363,1,2,12600.0
13934,10364,2,3,15750.0
13935,10365,2,2,15000.0
13936,10366,2,3,15000.0
13937,10367,1,2,12000.0
13938,10367,1,2,12000.0
13939,10367,2,1,13500.0
13940,10368,1,3,12000.0
13941,10368,2,1,15000.0
13942,10368,1,3,12000.0
13943,10369,1,2,12000.0
13944,10369,1,3,10800.0
13945,10370,1,3,12000.0
13946,10371,2,3,15750.0
13947,10372,1,2,13200.0
13948,10373,2,2,15750.0
13949,10374,2,3,16500.0
13950,10375,1,1,12600.0
13951,10376,2,3,15000.0
13952,10376,1,1,12000.0
13953,10377,2,2,15000.0
13954,10378,2,1,15000.0
13955,10379,1,3,12000.0
13956,10380,1,2,10800.0
13957,10381,2,2,15000.0
13958,10381,2,2,15000.0
13959,10382,1,1,12600.0
13960,10382,2,1,15000.0
13961,10383,1,3,12000.0
13962,10384,2,2,15000.0
13963,10384,2,3,15000.0
13964,10385,2,3,15000.0
13965,10386,1,1,12000.0
13966,10387,1,3,12600.0
13967,10388,1,2,12000.0
13968,10389,1,1,12000.0
13969,10390,1,1,12600.0
13970,10391,2,1,16500.0
13971,10391,1,1,12600.0
13972,10392,2,1,15750.0
13973,10392,2,3,15000.0
13974,10393,1,2,12000.0
13975,10394,2,3,16500.0
13976,10395,2,1,15000.0
13977,10396,2,1,15000.0
13978,10397,2,3,15000.0
13979,10398,2,3,15000.0
13980,10399,2,3,15000.0
13981,10399,1,3,12000.0
13982,10399,2,3,15000.0
13983,10400,1,3,12000.0
13984,10401,1,1,12000.0
13985,10401,1,2,12000.0
13986,10402,1,1,12000.0
13987,10403,1,3,12000.0
13988,10403,1,3,13200.0
13989,10404,1,2,10800.0
13990,10404,2,2,15000.0
13991,10405,2,1,15000.0
13992,10405,2,1,15000.0
13993,10406,1,2,10800.0
13994,10407,1,3,12000.0
13995,10407,1,1,12000.0
13996,10408,2,2,15000.0
13997,10409,1,2,12000.0
13998,10410,1,1,12000.0
13999,10410,1,1,12000.0
14000,10411,1,1,10800.0
14001,10412,2,1,15000.0
14002,10412,1,1,12000.0
14003,10413,1,2,12000.0
14004,10414,1,1,12000.0
14005,10415,2,1,15000.0
14006,10416,2,3,16500.0
14007,10417,1,3,12000.0
14008,10418,1,1,12000.0
14009,10419,1,3,12000.0
14010,10420,2,1,15000.0
14011,10421,1,2,12000.0
14012,10422,1,2,12000.0
14013,10423,1,3,12000.0
14014,10424,1,1,13200.0
14015,10425,2,3,16500.0
14016,10426,1,1,12000.0
14017,10427,1,3,12000.0
14018,10427,1,3,13200.0
14019,10428,2,2,16500.0
14020,10429,2,2,15000.0
14021,10430,1,2,12000.0
14022,10431,1,3,12000.0
14023,10432,2,3,15000.0
14024,10432,1,1,12000.0
14025,10433,2,2,13500.0
14026,10433,2,3,15000.0
14027,10434,2,1,13500.0
14028,10435,1,2,12000.0
14029,10435,2,3,15000.0
14030,10435,2,1,13500.0
14031,10436,2,3,15000.0
14032,10437,1,1,10800.0
14033,10438,1,3,12000.0
14034,10439,1,2,12600.0
14035,10439,2,3,15000.0
14036,10440,1,1,12600.0
14037,10440,1,3,13200.0
14038,10441,2,1,15000.0
14039,10442,2,2,15000.0
14040,10442,1,3,12000.0
14041,10442,1,2,12000.0
14042,10443,2,3,16500.0
14043,10444,1,2,10800.0
14044,10444,1,1,12000.0
14045,10444,1,2,12000.0
14046,10445,1,2,10800.0
14047,10446,1,2,12000.0
14048,10446,1,1,12600.0
14049,10447,2,2,15750.0
14050,10448,1,1,12000.0
14051,10449,1,2,10800.0
14052,10450,1,3,12000.0
14053,10451,2,2,13500.0
14054,10452,2,3,13500.0
14055,10452,1,3,12000.0
14056,10453,2,2,15750.0
14057,10454,2,1,15000.0
14058,10454,1,2,12000.0
14059,10455,2,3,15000.0
14060,10456,2,1,15000.0
14061,10457,2,1,15000.0
14062,10457,2,2,15750.0
14063,10458,1,1,12000.0
14064,10459,1,3,12000.0
14065,10460,2,1,16500.0
14066,10461,1,3,12000.0
14067,10462,2,2,13500.0
14068,10463,2,1,15750.0
14069,10464,1,3,12600.0
14070,10465,2,2,15750.0
14071,10466,2,2,15750.0
14072,10466,2,3,13500.0
14073,10466,1,1,12000.0
14074,10467,1,3,10800.0
14075,10468,2,3,15000.0
14076,10469,2,3,16500.0
14077,10470,1,2,12000.0
14078,10470,1,1,12000.0
14079,10471,1,1,10800.0
14080,10472,1,1,12000.0
14081,10472,1,3,12600.0
14082,10473,2,3,13500.0
14083,10474,1,1,12000.0
14084,10475,2,1,15750.0
14085,10476,2,1,15000.0
14086,10476,2,2,13500.0
14087,10477,2,1,13500.0
14088,10478,2,2,13500.0
14089,10478,1,2,12000.0
14090,10479,1,1,10800.0
14091,10479,2,1,15000.0
14092,10480,1,2,12000.0
14093,10481,2,3,15750.0
14094,10481,1,3,12000.0
14095,10482,1,1,13200.0
14096,10483,1,1,12600.0
14097,10484,1,2,12600.0
14098,10485,2,2,13500.0
14099,10485,2,1,16500.0
14100,10486,2,3,16500.0
14101,10486,1,2,12000.0
14102,10487,2,3,16500.0
14103,10487,1,2,12600.0
14104,10487,1,2,12600.0
14105,10488,2,1,15000.0
14106,10489,2,3,15000.0
14107,10490,2,1,15750.0
14108,10490,1,2,12600.0
14109,10491,2,3,15000.0
14110,10491,2,1,15000.0
14111,10491,2,3,15000.0
14112,10492,1,1,12600.0
14113,10492,2,2,16500.0
14114,10493,1,2,12000.0
14115,10494,1,3,12000.0
14116,10494,2,3,16500.0
14117,10495,1,3,13200.0
14118,10496,1,2,12000.0
14119,10496,2,2,15750.0
14120,10497,2,1,13500.0
14121,10498,2,1,15000.0
14122,10499,2,1,15750.0
14123,10499,2,1,15000.0
14124,10500,1,2,12000.0
14125,10501,2,2,13500.0
14126,10502,2,2,15750.0
14127,10502,1,2,13200.0
14128,10503,2,1,15750.0
14129,10504,2,2,13500.0
14130,10504,2,3,15000.0
14131,10505,1,2,12600.0
14132,10506,1,2,12600.0
14133,10507,1,3,12600.0
14134,10508,1,3,12000.0
14135,10508,2,3,13500.0
14136,10508,2,1,16500.0
14137,10509,1,2,12000.0
14138,10510,2,3,13500.0
14139,10511,1,2,12000.0
14140,10511,1,3,12000.0
14141,10512,2,3,13500.0
14142,10512,1,2,12000.0
14143,10513,1,1,12000.0
14144,10514,1,1,10800.0
14145,10515,2,1,15000.0
14146,10516,2,1,15000.0
14147,10516,2,2,15000.0
14148,10517,1,1,13200.0
14149,10518,1,2,13200.0
14150,10519,2,1,15000.0
14151,10520,1,3,12600.0
14152,10520,2,2,15000.0
14153,10521,2,3,15750.0
14154,10522,1,2,12000.0
14155,10523,2,2,16500.0
14156,10524,2,1,15000.0
14157,10524,2,2,16500.0
14158,10525,2,2,15000.0
14159,10526,2,3,15000.0
14160,10527,2,1,15750.0
14161,10527,2,1,15000.0
14162,10528,1,1,12600.0
14163,10528,1,1,12000.0
14164,10529,1,3,10800.0
14165,10529,1,1,12000.0
14166,10529,1,3,12000.0
14167,10530,2,1,13500.0
14168,10531,1,3,12000.0
14169,10532,1,2,12000.0
14170,10533,1,1,12000.0
14171,10534,2,3,13500.0
14172,10534,2,3,15000.0
14173,10535,2,3,15000.0
14174,10536,1,2,10800.0
14175,10536,1,2,12000.0
14176,10537,2,2,15750.0
14177,10538,2,1,15000.0
14178,10539,1,2,12000.0
14179,10540,1,3,12000.0
14180,10540,2,1,15750.0
14181,10540,1,2,12000.0
14182,10541,1,2,12000.0
14183,10542,2,1,15000.0
14184,10543,2,2,13500.0
14185,10544,1,1,12600.0
14186,10545,1,2,12000.0
14187,10546,2,3,15000.0
14188,10547,2,2,15000.0
14189,10548,2,2,16500.0
14190,10549,2,2,15000.0
14191,10550,1,3,12000.0
14192,10551,2,2,15000.0
14193,10552,1,2,12000.0
14194,10553,2,2,15000.0
14195,10554,1,1,12000.0
14196,10554,1,1,12000.0
14197,10555,2,3,15000.0
14198,10556,1,3,10800.0
14199,10557,2,3,15000.0
14200,10558,2,3,15000.0
14201,10559,1,1,10800.0
14202,10560,1,1,12000.0
14203,10561,1,2,12000.0
14204,10562,1,1,12000.0
14205,10562,1,3,10800.0
14206,10563,1,2,12000.0
14207,10564,1,3,12600.0
14208,10564,1,3,12000.0
14209,10565,1,1,13200.0
14210,10565,1,2,13200.0
14211,10566,2,1,16500.0
14212,10567,1,3,12000.0
14213,10567,1,1,10800.0
14214,10567,1,1,12000.0
14215,10568,2,2,15000.0
14216,10569,1,2,12000.0
14217,10570,2,3,15000.0
14218,10570,1,1,12000.0
14219,10571,2,2,15750.0
14220,10571,1,3,12600.0
14221,10572,2,1,15000.0
14222,10573,2,1,15750.0
14223,10574,1,1,12000.0
14224,10575,2,3,15000.0
14225,10576,1,1,12000.0
14226,10577,2,1,15000.0
14227,10578,1,3,12000.0
14228,10578,1,2,12000.0
14229,10579,1,2,12000.0
14230,10579,1,1,12600.0
14231,10580,2,2,13500.0
14232,10581,1,3,12000.0
14233,10582,1,3,12600.0
14234,10583,2,2,15750.0
14235,10584,1,1,12600.0
14236,10584,2,1,15000.0
14237,10585,2,2,15750.0
14238,10586,2,3,15000.0
14239,10587,2,1,15000.0
14240,10587,2,1,13500.0
14241,10588,1,2,12000.0
14242,10589,2,1,15750.0
14243,10590,1,1,12000.0
14244,10590,2,1,13500.0
14245,10591,1,2,12000.0
14246,10592,2,3,15000.0
14247,10593,1,2,12600.0
14248,10594,1,1,12000.0
14249,10595,1,2,12000.0
14250,10596,1,2,10800.0
14251,10597,2,3,15750.0
14252,10597,1,1,10800.0
14253,10598,1,2,12000.0
14254,10599,1,2,10800.0
14255,10600,2,1,15000.0
14256,10600,2,3,15000.0
14257,10601,1,1,12000.0
14258,10602,2,1,15000.0
14259,10603,2,3,15000.0
14260,10604,2,1,15000.0
14261,10605,1,1,12000.0
14262,10605,1,3,12000.0
14263,10606,1,1,10800.0
14264,10607,2,1,15750.0
14265,10608,1,3,12600.0
14266,10609,1,2,10800.0
14267,10610,2,3,15750.0
14268,10611,1,2,12000.0
14269,10612,2,2,15000.0
14270,10612,2,2,15750.0
14271,10613,2,1,15000.0
14272,10613,1,1,12000.0
14273,10613,2,3,13500.0
14274,10614,2,1,15000.0
14275,10615,1,2,12600.0
14276,10615,2,2,15000.0
14277,10615,2,2,13500.0
14278,10616,1,2,12000.0
14279,10616,2,2,15750.0
14280,10617,1,3,12600.0
14281,10617,2,2,15000.0
14282,10618,2,1,15000.0
14283,10619,1,3,12000.0
14284,10620,1,2,12000.0
14285,10620,1,2,12000.0
14286,10621,1,3,10800.0
14287,10622,1,2,12000.0
14288,10623,1,1,12600.0
14289,10623,1,2,12000.0
14290,10623,2,2,15000.0
14291,10624,2,3,15000.0
14292,10625,2,2,15000.0
14293,10625,1,3,12000.0
14294,10626,2,3,15750.0
14295,10627,1,1,10800.0
14296,10628,2,3,15000.0
14297,10628,2,2,15000.0
14298,10629,1,1,12600.0
14299,10630,1,2,12000.0
14300,10631,2,3,15750.0
14301,10632,2,1,15000.0
14302,10633,1,1,10800.0
14303,10634,1,3,12000.0
14304,10635,1,2,12000.0
14305,10635,1,2,12000.0
14306,10635,2,1,15000.0
14307,10636,2,1,15750.0
14308,10636,1,3,10800.0
14309,10637,1,3,12000.0
14310,10638,1,1,12000.0
14311,10639,1,3,13200.0
14312,10640,2,3,15000.0
14313,10640,1,3,12600.0
14314,10640,2,3,15000.0
14315,10641,1,2,12000.0
14316,10642,1,3,12000.0
14317,10643,1,1,13200.0
14318,10644,1,2,12000.0
14319,10645,1,1,10800.0
14320,10646,2,3,15000.0
14321,10646,1,2,12600.0
14322,10647,2,3,16500.0
14323,10648,1,2,12000.0
14324,10648,1,2,10800.0
14325,10649,1,2,12000.0
14326,10650,2,3,16500.0
14327,10650,1,3,12000.0
14328,10651,2,3,15000.0
14329,10651,1,2,10800.0
14330,10652,1,2,12600.0
14331,10652,1,1,13200.0
14332,10653,1,1,12600.0
14333,10654,1,1,12000.0
14334,10655,2,3,15000.0
14335,10656,2,2,15750.0
14336,10656,2,3,15000.0
14337,10657,1,2,12000.0
14338,10658,2,3,15750.0
14339,10659,1,3,12000.0
14340,10660,1,3,12000.0
14341,10661,2,1,15000.0
14342,10662,1,3,12000.0
14343,10663,1,1,10800.0
14344,10664,1,3,13200.0
14345,10665,1,2,12000.0
14346,10666,1,1,12000.0
14347,10667,1,1,12000.0
14348,10668,1,1,10800.0
14349,10668,1,2,12000.0
14350,10669,2,2,16500.0
14351,10670,1,3,12000.0
14352,10671,2,1,13500.0
14353,10671,1,1,10800.0
14354,10671,1,2,12000.0
14355,10672,2,2,15000.0
14356,10672,1,2,12000.0
14357,10673,1,1,12000.0
14358,10674,2,2,15000.0
14359,10675,1,3,10800.0
14360,10676,2,3,15000.0
14361,10676,2,1,15750.0
14362,10677,2,1,15000.0
14363,10678,2,2,15000.0
14364,10679,1,2,12000.0
14365,10679,1,1,12000.0
14366,10680,1,3,12000.0
14367,10680,1,1,13200.0
14368,10681,1,2,10800.0
14369,10682,1,1,12000.0
14370,10683,2,2,15000.0
14371,10684,1,2,12000.0
14372,10684,1,1,12000.0
14373,10685,2,1,15000.0
14374,10686,1,3,12000.0
14375,10687,1,2,12000.0
14376,10688,1,2,12000.0
14377,10689,1,1,12000.0
14378,10690,2,1,15000.0
14379,10691,1,2,12000.0
14380,10692,2,1,13500.0
14381,10693,1,3,12000.0
14382,10693,1,1,10800.0
14383,10694,1,1,12000.0
14384,10695,2,3,16500.0
14385,10696,1,2,10800.0
14386,10697,1,2,12000.0
14387,10698,2,2,15000.0
14388,10698,2,3,15000.0
14389,10699,1,2,12000.0
14390,10700,2,3,15000.0
14391,10700,1,2,12000.0
14392,10701,1,2,12600.0
14393,10702,2,3,15000.0
14394,10702,2,1,15000.0
14395,10703,2,1,15000.0
14396,10703,1,2,12000.0
14397,10704,2,2,15000.0
14398,10705,2,3,15750.0
14399,10705,1,3,12000.0
14400,10706,2,1,13500.0
14401,10706,2,3,15000.0
14402,10707,1,3,12600.0
14403,10708,2,3,15000.0
14404,10709,1,2,12600.0
14405,10710,2,2,13500.0
14406,10711,2,1,13500.0
14407,10712,1,3,12000.0
14408,10713,1,2,12000.0
14409,10713,2,1,16500.0
14410,10714,2,3,15000.0
14411,10714,1,3,12000.0
14412,10714,1,2,12000.0
14413,10715,1,3,12000.0
14414,10715,2,1,15000.0
14415,10716,2,3,15000.0
14416,10717,1,1,12000.0
14417,10718,2,1,15000.0
14418,10718,2,3,15000.0
14419,10719,2,2,15750.0
14420,10720,1,1,12000.0
14421,10721,1,2,12000.0
14422,10722,2,1,15000.0
14423,10723,1,1,12000.0
14424,10724,2,3,15000.0
14425,10725,2,3,16500.0
14426,10726,2,2,15750.0
14427,10726,1,1,12000.0
14428,10727,2,3,15000.0
14429,10728,1,1,10800.0
14430,10729,1,1,10800.0
14431,10730,2,2,15000.0
14432,10731,1,2,12600.0
14433,10732,1,1,12000.0
14434,10733,2,1,16500.0
14435,10734,2,3,15000.0
14436,10735,1,1,10800.0
14437,10736,1,1,10800.0
14438,10737,1,2,12000.0
14439,10737,2,1,15000.0
14440,10738,1,3,12000.0
14441,10739,2,3,15000.0
14442,10740,2,2,15750.0
14443,10741,2,3,13500.0
14444,10742,2,1,15000.0
14445,10743,2,1,16500.0
14446,10743,2,2,15000.0
14447,10744,2,3,16500.0
14448,10744,2,3,15000.0
14449,10745,2,2,15000.0
14450,10745,1,1,12600.0
14451,10746,1,2,12000.0
14452,10746,2,2,15000.0
14453,10746,1,2,12600.0
14454,10747,2,3,15000.0
14455,10747,1,1,12000.0
14456,10748,2,1,13500.0
14457,10749,1,3,10800.0
14458,10750,2,2,15000.0
14459,10751,2,2,15750.0
14460,10752,2,1,13500.0
14461,10753,2,3,15000.0
14462,10754,1,2,12600.0
14463,10754,2,3,15750.0
14464,10755,1,2,10800.0
14465,10756,2,1,15000.0
14466,10757,2,2,15000.0
14467,10758,1,1,12600.0
14468,10758,1,1,12000.0
14469,10759,2,3,16500.0
14470,10760,1,3,13200.0
14471,10761,1,3,12000.0
14472,10762,1,2,10800.0
14473,10762,1,3,13200.0
14474,10762,2,3,15000.0
14475,10763,1,2,10800.0
14476,10763,1,3,12000.0
14477,10764,2,1,15000.0
14478,10764,2,1,16500.0
14479,10765,1,2,10800.0
14480,10766,2,3,13500.0
14481,10767,1,3,12000.0
14482,10767,1,3,12000.0
14483,10768,2,1,13500.0
14484,10769,2,2,15000.0
14485,10769,1,2,12000.0
14486,10770,2,2,15000.0
14487,10770,1,1,12000.0
14488,10771,1,1,12000.0
14489,10772,2,3,16500.0
14490,10773,2,2,15000.0
14491,10774,2,3,13500.0
14492,10775,2,1,15000.0
14493,10775,2,2,15750.0
14494,10776,2,1,16500.0
14495,10777,1,3,12000.0
14496,10777,2,1,15000.0
14497,10778,1,1,12000.0
14498,10779,2,3,15000.0
14499,10780,1,1,10800.0
14500,10781,1,2,12000.0
14501,10782,1,1,12000.0
14502,10783,1,1,13200.0
14503,10784,1,3,12000.0
14504,10784,1,3,12000.0
14505,10785,2,2,15000.0
14506,10786,1,2,12600.0
14507,10786,1,2,12000.0
14508,10787,1,2,12000.0
14509,10788,1,3,12000.0
14510,10789,1,2,12600.0
14511,10790,1,1,12000.0
14512,10791,2,3,13500.0
14513,10791,1,3,12000.0
14514,10791,1,3,12600.0
14515,10792,1,1,12000.0
14516,10793,2,2,15750.0
14517,10794,2,3,15000.0
14518,10795,2,2,13500.0
14519,10796,1,1,10800.0
14520,10797,2,2,15000.0
14521,10798,1,2,12600.0
14522,10799,2,3,15000.0
14523,10799,2,3,15000.0
14524,10799,1,2,10800.0
14525,10800,2,1,16500.0
14526,10801,2,2,15000.0
14527,10802,1,2,12600.0
14528,10803,2,1,15000.0
14529,10803,2,1,13500.0
14530,10804,2,2,15000.0
14531,10805,2,2,15000.0
14532,10805,2,2,15750.0
14533,10806,2,1,15000.0
14534,10807,1,3,12000.0
14535,10808,1,2,12000.0
14536,10808,2,1,15000.0
14537,10809,1,3,10800.0
14538,10809,2,3,15000.0
14539,10810,1,3,12000.0
14540,10811,2,1,15000.0
14541,10812,1,2,12000.0
14542,10812,1,1,12000.0
14543,10813,1,2,13200.0
14544,10814,1,1,12000.0
14545,10815,2,1,15000.0
14546,10816,2,1,15750.0
14547,10817,2,1,15750.0
14548,10817,2,3,16500.0
14549,10818,1,1,12600.0
14550,10818,1,2,12000.0
14551,10819,2,1,15000.0
14552,10820,1,2,13200.0
14553,10821,1,2,12000.0
14554,10821,2,3,15750.0
14555,10822,1,2,12600.0
14556,10823,1,1,10800.0
14557,10824,1,2,13200.0
14558,10824,2,1,15000.0
14559,10825,2,1,13500.0
14560,10826,1,3,12000.0
14561,10827,1,3,12000.0
14562,10828,2,3,15750.0
14563,10828,1,1,10800.0
14564,10828,1,2,12000.0
14565,10829,2,2,15000.0
14566,10830,1,1,12000.0
14567,10831,2,1,15750.0
14568,10831,2,3,15000.0
14569,10832,2,2,15000.0
14570,10833,1,2,12000.0
14571,10833,1,1,10800.0
14572,10834,1,2,12000.0
14573,10834,1,1,10800.0
14574,10834,2,3,15750.0
14575,10835,1,2,13200.0
14576,10836,1,3,12600.0
14577,10837,1,1,13200.0
14578,10838,2,1,13500.0
14579,10839,1,2,10800.0
14580,10840,1,1,12600.0
14581,10841,2,2,15000.0
14582,10842,2,2,13500.0
14583,10843,1,2,12000.0
14584,10844,2,1,15000.0
14585,10845,2,1,15000.0
14586,10846,2,2,15000.0
14587,10847,2,2,15750.0
14588,10848,2,3,15000.0
14589,10849,2,3,15000.0
14590,10849,1,1,12000.0
14591,10850,1,2,13200.0
14592,10851,2,1,15000.0
14593,10852,1,3,12000.0
14594,10852,1,2,12000.0
14595,10853,1,1,12000.0
14596,10854,1,1,12000.0
14597,10855,1,3,13200.0
14598,10856,1,1,12600.0
14599,10857,2,3,15000.0
14600,10858,2,3,15000.0
14601,10859,1,1,10800.0
14602,10860,2,3,13500.0
14603,10861,1,1,12000.0
14604,10861,2,2,13500.0
14605,10862,2,3,15000.0
14606,10863,2,2,15750.0
14607,10863,2,2,13500.0
14608,10864,1,1,12600.0
14609,10864,2,1,15000.0
14610,10865,2,1,13500.0
14611,10866,2,3,13500.0
14612,10867,1,1,13200.0
14613,10867,2,2,15000.0
14614,10868,2,3,15000.0
14615,10869,1,3,12600.0
14616,10870,1,2,12600.0
14617,10870,2,2,15000.0
14618,10871,2,3,16500.0
14619,10872,1,1,12000.0
14620,10873,1,1,12000.0
14621,10874,1,1,12600.0
14622,10874,1,2,12600.0
14623,10875,2,3,16500.0
14624,10876,1,3,12000.0
14625,10877,2,3,15000.0
14626,10877,2,2,15750.0
14627,10878,1,2,10800.0
14628,10879,2,1,13500.0
14629,10879,1,2,12000.0
14630,10880,1,3,12000.0
14631,10880,2,3,13500.0
14632,10881,2,1,16500.0
14633,10882,2,2,15000.0
14634,10882,1,3,13200.0
14635,10883,1,2,12000.0
14636,10884,2,2,15000.0
14637,10884,1,1,12600.0
14638,10885,2,2,15750.0
14639,10886,2,2,15000.0
14640,10887,1,3,10800.0
14641,10888,1,3,12000.0
14642,10889,2,2,15000.0
14643,10890,2,2,15000.0
14644,10890,1,2,12000.0
14645,10891,1,2,12000.0
14646,10891,1,3,10800.0
14647,10892,1,3,12000.0
14648,10893,1,1,12000.0
14649,10893,1,3,13200.0
14650,10894,1,2,12000.0
14651,10895,2,1,15000.0
14652,10896,2,3,15000.0
14653,10897,1,1,13200.0
14654,10898,2,3,13500.0
14655,10899,2,1,15000.0
14656,10900,2,1,15750.0
14657,10901,1,2,12000.0
14658,10902,2,3,15000.0
14659,10903,1,3,12000.0
14660,10904,1,3,12600.0
14661,10904,1,1,10800.0
14662,10905,1,1,12000.0
14663,10906,2,2,15000.0
14664,10907,2,2,13500.0
14665,10908,1,1,12000.0
14666,10908,2,1,15000.0
14667,10908,2,2,15000.0
14668,10909,1,1,12000.0
14669,10910,2,2,15750.0
14670,10910,1,2,12000.0
14671,10911,2,3,15750.0
14672,10911,1,2,12000.0
14673,10912,2,1,15000.0
14674,10912,1,1,12000.0
14675,10913,2,3,13500.0
14676,10913,2,2,15000.0
14677,10914,1,1,12000.0
14678,10914,2,1,13500.0
14679,10915,1,2,12000.0
14680,10916,2,2,16500.0
14681,10917,2,3,13500.0
14682,10917,2,2,15000.0
14683,10918,1,1,12000.0
14684,10919,2,2,13500.0
14685,10920,2,3,15750.0
14686,10920,2,3,13500.0
14687,10921,2,3,15750.0
14688,10922,2,3,15000.0
14689,10923,1,1,10800.0
14690,10923,2,2,16500.0
14691,10924,1,2,12000.0
14692,10925,2,2,13500.0
14693,10926,2,2,15000.0
14694,10927,1,3,12000.0
14695,10928,2,2,15000.0
14696,10929,2,1,16500.0
14697,10930,2,2,16500.0
14698,10930,1,1,13200.0
14699,10930,2,3,15000.0
14700,10931,2,2,15000.0
14701,10932,2,2,15750.0
14702,10933,2,2,16500.0
14703,10934,2,1,13500.0
14704,10935,1,1,13200.0
14705,10936,1,3,10800.0
14706,10937,1,3,12000.0
14707,10937,2,3,15000.0
14708,10938,1,3,12000.0
14709,10938,2,3,15750.0
